0	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/post_revolution/MVHD83.txt	0.2803030303030303	0.007575757575757576	0.09848484848484848	0.06818181818181818	0.007575757575757576	0.03787878787878788	0.09848484848484848	0.007575757575757576	0.06818181818181818	0.09848484848484848	0.007575757575757576	0.007575757575757576	0.06818181818181818	0.007575757575757576	0.03787878787878788	0.007575757575757576	0.03787878787878788	0.007575757575757576	0.03787878787878788	0.007575757575757576
1	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/post_revolution/MVHD97.txt	0.007352941176470588	0.007352941176470588	0.007352941176470588	0.007352941176470588	0.15441176470588236	0.007352941176470588	0.007352941176470588	0.007352941176470588	0.0661764705882353	0.18382352941176472	0.03676470588235294	0.007352941176470588	0.007352941176470588	0.03676470588235294	0.007352941176470588	0.09558823529411764	0.0661764705882353	0.03676470588235294	0.21323529411764705	0.03676470588235294
2	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/post_revolution/MVHD40.txt	0.045	0.005	0.125	0.005	0.045	0.005	0.025	0.005	0.005	0.005	0.065	0.005	0.045	0.005	0.445	0.105	0.045	0.005	0.005	0.005
3	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/post_revolution/MVHD54.txt	0.005681818181818182	0.028409090909090908	0.028409090909090908	0.14204545454545456	0.09659090909090909	0.005681818181818182	0.09659090909090909	0.05113636363636364	0.005681818181818182	0.005681818181818182	0.11931818181818182	0.005681818181818182	0.005681818181818182	0.09659090909090909	0.11931818181818182	0.005681818181818182	0.05113636363636364	0.11931818181818182	0.005681818181818182	0.005681818181818182
4	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/post_revolution/MVHD68.txt	0.007142857142857143	0.2357142857142857	0.007142857142857143	0.007142857142857143	0.06428571428571428	0.007142857142857143	0.09285714285714286	0.007142857142857143	0.03571428571428571	0.06428571428571428	0.03571428571428571	0.06428571428571428	0.007142857142857143	0.007142857142857143	0.12142857142857143	0.06428571428571428	0.007142857142857143	0.007142857142857143	0.007142857142857143	0.15
5	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/post_revolution/MBS3.txt	0.020833333333333332	0.004166666666666667	0.07083333333333333	0.05416666666666667	0.05416666666666667	0.020833333333333332	0.12083333333333333	0.05416666666666667	0.05416666666666667	0.004166666666666667	0.004166666666666667	0.10416666666666667	0.004166666666666667	0.004166666666666667	0.020833333333333332	0.05416666666666667	0.020833333333333332	0.15416666666666667	0.10416666666666667	0.07083333333333333
6	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/post_revolution/EHT8.txt	0.10897435897435898	0.057692307692307696	0.00641025641025641	0.00641025641025641	0.00641025641025641	0.057692307692307696	0.00641025641025641	0.00641025641025641	0.4166666666666667	0.10897435897435898	0.057692307692307696	0.00641025641025641	0.057692307692307696	0.00641025641025641	0.00641025641025641	0.00641025641025641	0.00641025641025641	0.00641025641025641	0.03205128205128205	0.03205128205128205
7	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/post_revolution/ESB5.txt	0.007142857142857143	0.12142857142857143	0.007142857142857143	0.06428571428571428	0.03571428571428571	0.2642857142857143	0.007142857142857143	0.06428571428571428	0.03571428571428571	0.007142857142857143	0.09285714285714286	0.09285714285714286	0.007142857142857143	0.06428571428571428	0.06428571428571428	0.007142857142857143	0.03571428571428571	0.007142857142857143	0.007142857142857143	0.007142857142857143
8	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/post_revolution/EHT63.txt	0.004901960784313725	0.20098039215686275	0.25980392156862747	0.004901960784313725	0.04411764705882353	0.024509803921568627	0.004901960784313725	0.024509803921568627	0.004901960784313725	0.004901960784313725	0.004901960784313725	0.06372549019607843	0.004901960784313725	0.024509803921568627	0.08333333333333333	0.004901960784313725	0.04411764705882353	0.024509803921568627	0.10294117647058823	0.06372549019607843
9	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/post_revolution/EHT77.txt	0.005555555555555556	0.005555555555555556	0.2722222222222222	0.005555555555555556	0.005555555555555556	0.005555555555555556	0.05	0.005555555555555556	0.005555555555555556	0.005555555555555556	0.005555555555555556	0.005555555555555556	0.005555555555555556	0.005555555555555556	0.07222222222222222	0.05	0.05	0.07222222222222222	0.29444444444444445	0.07222222222222222
10	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/post_revolution/EHT76.txt	0.07738095238095238	0.05357142857142857	0.005952380952380952	0.125	0.005952380952380952	0.02976190476190476	0.005952380952380952	0.005952380952380952	0.005952380952380952	0.07738095238095238	0.005952380952380952	0.05357142857142857	0.05357142857142857	0.3392857142857143	0.005952380952380952	0.005952380952380952	0.005952380952380952	0.005952380952380952	0.10119047619047619	0.02976190476190476
11	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/post_revolution/EHT62.txt	0.005	0.005	0.265	0.045	0.005	0.065	0.005	0.025	0.005	0.165	0.005	0.005	0.005	0.025	0.025	0.145	0.025	0.025	0.005	0.145
12	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/post_revolution/ESB4.txt	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.04310344827586207	0.008620689655172414	0.008620689655172414	0.008620689655172414	0.5258620689655172	0.04310344827586207	0.008620689655172414	0.008620689655172414	0.04310344827586207	0.008620689655172414	0.008620689655172414	0.04310344827586207	0.14655172413793102	0.04310344827586207
