0	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/HCS13.txt	0.30851063829787234	0.07446808510638298	0.031914893617021274	0.031914893617021274	0.010638297872340425	0.07446808510638298	0.010638297872340425	0.05319148936170213	0.39361702127659576	0.010638297872340425
1	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK56.txt	0.056818181818181816	0.056818181818181816	0.14772727272727273	0.3522727272727273	0.14772727272727273	0.011363636363636364	0.011363636363636364	0.056818181818181816	0.125	0.03409090909090909
2	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK42.txt	0.11403508771929824	0.043859649122807015	0.06140350877192982	0.008771929824561403	0.008771929824561403	0.008771929824561403	0.5526315789473685	0.06140350877192982	0.008771929824561403	0.13157894736842105
3	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK43.txt	0.09210526315789473	0.013157894736842105	0.013157894736842105	0.17105263157894737	0.11842105263157894	0.013157894736842105	0.4342105263157895	0.06578947368421052	0.039473684210526314	0.039473684210526314
4	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK57.txt	0.03125	0.40625	0.07291666666666667	0.07291666666666667	0.13541666666666666	0.07291666666666667	0.07291666666666667	0.010416666666666666	0.03125	0.09375
5	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/HCS12.txt	0.36486486486486486	0.013513513513513514	0.06756756756756757	0.17567567567567569	0.013513513513513514	0.06756756756756757	0.04054054054054054	0.04054054054054054	0.0945945945945946	0.12162162162162163
6	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/HCS10.txt	0.32926829268292684	0.012195121951219513	0.036585365853658534	0.012195121951219513	0.036585365853658534	0.012195121951219513	0.23170731707317074	0.012195121951219513	0.2073170731707317	0.10975609756097561
7	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SE14.txt	0.25	0.19736842105263158	0.013157894736842105	0.039473684210526314	0.013157894736842105	0.09210526315789473	0.25	0.06578947368421052	0.039473684210526314	0.039473684210526314
8	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK41.txt	0.08823529411764706	0.049019607843137254	0.029411764705882353	0.029411764705882353	0.00980392156862745	0.00980392156862745	0.5980392156862745	0.08823529411764706	0.049019607843137254	0.049019607843137254
9	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK55.txt	0.12222222222222222	0.011111111111111112	0.011111111111111112	0.5	0.14444444444444443	0.011111111111111112	0.07777777777777778	0.011111111111111112	0.03333333333333333	0.07777777777777778
10	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK69.txt	0.03333333333333333	0.011111111111111112	0.03333333333333333	0.07777777777777778	0.2111111111111111	0.03333333333333333	0.011111111111111112	0.45555555555555555	0.011111111111111112	0.12222222222222222
11	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK68.txt	0.05102040816326531	0.030612244897959183	0.01020408163265306	0.21428571428571427	0.5612244897959183	0.01020408163265306	0.01020408163265306	0.05102040816326531	0.05102040816326531	0.01020408163265306
12	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK54.txt	0.01	0.11	0.01	0.47	0.05	0.09	0.17	0.01	0.01	0.07
13	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK40.txt	0.00847457627118644	0.025423728813559324	0.1440677966101695	0.09322033898305085	0.025423728813559324	0.00847457627118644	0.6694915254237288	0.00847457627118644	0.00847457627118644	0.00847457627118644
14	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/HCS11.txt	0.3372093023255814	0.03488372093023256	0.19767441860465115	0.03488372093023256	0.03488372093023256	0.08139534883720931	0.03488372093023256	0.08139534883720931	0.1511627906976744	0.011627906976744186
15	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/HCS15.txt	0.30701754385964913	0.02631578947368421	0.13157894736842105	0.043859649122807015	0.06140350877192982	0.008771929824561403	0.06140350877192982	0.043859649122807015	0.23684210526315788	0.07894736842105263
16	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SE11.txt	0.313953488372093	0.03488372093023256	0.08139534883720931	0.22093023255813954	0.011627906976744186	0.011627906976744186	0.05813953488372093	0.19767441860465115	0.011627906976744186	0.05813953488372093
17	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK44.txt	0.03260869565217391	0.010869565217391304	0.03260869565217391	0.6413043478260869	0.14130434782608695	0.010869565217391304	0.010869565217391304	0.010869565217391304	0.010869565217391304	0.09782608695652174
18	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK50.txt	0.05434782608695652	0.010869565217391304	0.4891304347826087	0.03260869565217391	0.010869565217391304	0.14130434782608695	0.22826086956521738	0.010869565217391304	0.010869565217391304	0.010869565217391304
19	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK51.txt	0.011627906976744186	0.011627906976744186	0.38372093023255816	0.08139534883720931	0.05813953488372093	0.12790697674418605	0.10465116279069768	0.011627906976744186	0.011627906976744186	0.19767441860465115
20	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK45.txt	0.049019607843137254	0.00980392156862745	0.029411764705882353	0.14705882352941177	0.4215686274509804	0.029411764705882353	0.08823529411764706	0.00980392156862745	0.20588235294117646	0.00980392156862745
