0	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/HCS13.txt	0.033854166666666664	0.0546875	0.3671875	0.1171875	0.1171875	0.22135416666666666	0.07552083333333333	0.013020833333333334
1	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK56.txt	0.39166666666666666	0.058333333333333334	0.16944444444444445	0.03611111111111111	0.08055555555555556	0.058333333333333334	0.19166666666666668	0.013888888888888888
2	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK42.txt	0.2817796610169492	0.11228813559322035	0.0614406779661017	0.01059322033898305	0.0614406779661017	0.1292372881355932	0.01059322033898305	0.3326271186440678
3	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK43.txt	0.061046511627906974	0.10755813953488372	0.2238372093023256	0.24709302325581395	0.24709302325581395	0.0377906976744186	0.061046511627906974	0.014534883720930232
4	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK57.txt	0.2867647058823529	0.12990196078431374	0.26715686274509803	0.09068627450980392	0.031862745098039214	0.031862745098039214	0.11029411764705882	0.051470588235294115
5	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/HCS12.txt	0.01644736842105263	0.01644736842105263	0.35855263157894735	0.12171052631578948	0.3059210526315789	0.09539473684210527	0.04276315789473684	0.04276315789473684
6	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/HCS10.txt	0.13719512195121952	0.18597560975609756	0.16158536585365854	0.01524390243902439	0.01524390243902439	0.13719512195121952	0.039634146341463415	0.3079268292682927
7	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SE14.txt	0.06907894736842106	0.01644736842105263	0.20065789473684212	0.33223684210526316	0.04276315789473684	0.01644736842105263	0.20065789473684212	0.12171052631578948
8	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK41.txt	0.0625	0.14870689655172414	0.010775862068965518	0.14870689655172414	0.09698275862068965	0.028017241379310345	0.010775862068965518	0.49353448275862066
9	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK55.txt	0.09438775510204081	0.012755102040816327	0.1760204081632653	0.1556122448979592	0.2780612244897959	0.05357142857142857	0.012755102040816327	0.21683673469387754
10	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK69.txt	0.22135416666666666	0.1171875	0.1171875	0.0546875	0.07552083333333333	0.3463541666666667	0.033854166666666664	0.033854166666666664
11	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK68.txt	0.03316326530612245	0.012755102040816327	0.11479591836734694	0.5229591836734694	0.1556122448979592	0.03316326530612245	0.11479591836734694	0.012755102040816327
12	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK54.txt	0.0889423076923077	0.2620192307692308	0.10817307692307693	0.0889423076923077	0.05048076923076923	0.18509615384615385	0.20432692307692307	0.01201923076923077
13	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK40.txt	0.025	0.07115384615384615	0.009615384615384616	0.025	0.34807692307692306	0.05576923076923077	0.07115384615384615	0.3942307692307692
14	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/HCS11.txt	0.1278409090909091	0.1278409090909091	0.08238636363636363	0.17329545454545456	0.1278409090909091	0.19602272727272727	0.05965909090909091	0.10511363636363637
15	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/HCS15.txt	0.14870689655172414	0.010775862068965518	0.09698275862068965	0.04525862068965517	0.3728448275862069	0.09698275862068965	0.028017241379310345	0.20043103448275862
16	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SE11.txt	0.05965909090909091	0.014204545454545454	0.35511363636363635	0.08238636363636363	0.19602272727272727	0.10511363636363637	0.05965909090909091	0.1278409090909091
17	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK44.txt	0.013297872340425532	0.05585106382978723	0.034574468085106384	0.3537234042553192	0.2047872340425532	0.2473404255319149	0.013297872340425532	0.07712765957446809
18	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK50.txt	0.034574468085106384	0.034574468085106384	0.013297872340425532	0.09840425531914894	0.013297872340425532	0.05585106382978723	0.3962765957446808	0.3537234042553192
19	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK51.txt	0.21388888888888888	0.013888888888888888	0.013888888888888888	0.30277777777777776	0.058333333333333334	0.013888888888888888	0.058333333333333334	0.325
20	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SKK45.txt	0.20833333333333334	0.012254901960784314	0.18872549019607843	0.2867647058823529	0.012254901960784314	0.11029411764705882	0.11029411764705882	0.07107843137254902
21	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/SE10.txt	0.0125	0.1325	0.5325	0.0725	0.0725	0.0725	0.0125	0.0925
22	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/HCS14.txt	0.14095744680851063	0.013297872340425532	0.07712765957446809	0.09840425531914894	0.07712765957446809	0.07712765957446809	0.14095744680851063	0.375
23	file:/Users/miriamthompson/Desktop/DH%20Project/Mallet/pre_revolution/HCS16.txt	0.0925	0.0925	0.2525	0.0525	0.1125	0.0925	0.0925	0.2125
